text,entity,headline,label,sentiment_str
[TARGET: NMDC] NMDC shares up over 4 per cent on hike in iron ore prices,NMDC,NMDC shares up over 4 per cent on hike in iron ore prices,2,positive
[TARGET: Valiant Capital] Valiant Capital values Shriram Housing at Rs 750 cr,Valiant Capital,Valiant Capital values Shriram Housing at Rs 750 cr,1,neutral
"[TARGET: Precious Metals] Yemen Turmoil Boosts Gold, Precious Metals",Precious Metals,"Yemen Turmoil Boosts Gold, Precious Metals",2,positive
[TARGET: Germany DAX] Germany DAX latest market to strike record high,Germany DAX,Germany DAX latest market to strike record high,2,positive
"[TARGET: Guarseed] Guarseed, gum margins on longs raised to 30%",Guarseed,"Guarseed, gum margins on longs raised to 30%",2,positive
[TARGET: JPMorgan] JPMorgan handpicks six midcap stocks which can outperform markets in 2015,JPMorgan,JPMorgan handpicks six midcap stocks which can outperform markets in 2015,1,neutral
"[TARGET: Nifty] 5450-5500 is the next level for Nifty: Sandeep Wagle, APTART Technical Advisory Services",Nifty,"5450-5500 is the next level for Nifty: Sandeep Wagle, APTART Technical Advisory Services",1,neutral
[TARGET: Diageo] United Spirits tanks 8% as traders short sell on buzz that Diageo open offer to be around 53%,Diageo,United Spirits tanks 8% as traders short sell on buzz that Diageo open offer to be around 53%,1,neutral
[TARGET: GlaxoSmithKline] GlaxoSmithKline posts Rs 79.75 cr net profit in Dec quarter,GlaxoSmithKline,GlaxoSmithKline posts Rs 79.75 cr net profit in Dec quarter,1,neutral
[TARGET: Indo Rama Synthetics] Indo Rama Synthetics posts net loss of Rs 26 cr in Q1,Indo Rama Synthetics,Indo Rama Synthetics posts net loss of Rs 26 cr in Q1,0,negative
[TARGET: Bafna Pharma] Bafna Pharma Q2 net up 4 pc to Rs 1.28 cr,Bafna Pharma,Bafna Pharma Q2 net up 4 pc to Rs 1.28 cr,2,positive
"[TARGET: Arhar] Arhar, its dal prices ease on sluggish demand",Arhar,"Arhar, its dal prices ease on sluggish demand",0,negative
"[TARGET: Wipro] Infosys, Wipro among mega wealth creators on Dalal Street",Wipro,"Infosys, Wipro among mega wealth creators on Dalal Street",2,positive
"[TARGET: Max New York Life Insurance] Asset allocation a better strategy for individual investor: Prashant Sharma, Max New York Life Insurance",Max New York Life Insurance,"Asset allocation a better strategy for individual investor: Prashant Sharma, Max New York Life Insurance",1,neutral
[TARGET: BEL] Excellent valuations make BEL a buy for long term: P Phani Sekhar,BEL,Excellent valuations make BEL a buy for long term: P Phani Sekhar,2,positive
[TARGET: Global coffee exports] Global coffee exports drop 8.4% in Jan: ICO,Global coffee exports,Global coffee exports drop 8.4% in Jan: ICO,0,negative
"[TARGET: Maruti] Sensex ends above 25,500; Hindalco, Maruti among top gainers",Maruti,"Sensex ends above 25,500; Hindalco, Maruti among top gainers",2,positive
[TARGET: Quick Heal] Quick Heal may be India's first pure software co to take the IPO route,Quick Heal,Quick Heal may be India's first pure software co to take the IPO route,1,neutral
[TARGET: gold] August gold declines after rising to four-month high on lack of duty cut,gold,August gold declines after rising to four-month high on lack of duty cut,0,negative
"[TARGET: IT] Better to invest in FMCG, pharma and IT: Prashastha Seth, IIFL Wealth, India Infoline",IT,"Better to invest in FMCG, pharma and IT: Prashastha Seth, IIFL Wealth, India Infoline",2,positive
"[TARGET: Metals] Metals, realty weigh Sensex down",Metals,"Metals, realty weigh Sensex down",0,negative
[TARGET: midcaps] 2010 could well be the year of midcaps: BNP Paribas,midcaps,2010 could well be the year of midcaps: BNP Paribas,2,positive
[TARGET: Telcos] Telcos likely to post higher margins in Q4: Barclays,Telcos,Telcos likely to post higher margins in Q4: Barclays,2,positive
"[TARGET: RBI] After rupee crisis, RBI shores up currency's defences",RBI,"After rupee crisis, RBI shores up currency's defences",1,neutral
[TARGET: Dhanuka Agritech] Dhanuka Agritech Q2 net profit up 35.29 pc to Rs 32 crore,Dhanuka Agritech,Dhanuka Agritech Q2 net profit up 35.29 pc to Rs 32 crore,2,positive
[TARGET: Suzuki] Are Maruti royalty payouts to Suzuki 'extortive'?,Suzuki,Are Maruti royalty payouts to Suzuki 'extortive'?,1,neutral
[TARGET: NSE] Submit associate members' details by February-end: NSE to brokers,NSE,Submit associate members' details by February-end: NSE to brokers,1,neutral
[TARGET: banks] Overall condition do not look that compelling for banks: Nine Rivers Capital,banks,Overall condition do not look that compelling for banks: Nine Rivers Capital,0,negative
[TARGET: Oil] Oil hits two-year low; dollar rises ahead of Fed,Oil,Oil hits two-year low; dollar rises ahead of Fed,0,negative
[TARGET: manufacturing] Brokerages pick manufacturing and infrastructure companies ahead of Budget 2015,manufacturing,Brokerages pick manufacturing and infrastructure companies ahead of Budget 2015,2,positive
"[TARGET: Nifty] Nifty can reach 8000 levels in six months, says Ajay Bagga",Nifty,"Nifty can reach 8000 levels in six months, says Ajay Bagga",1,neutral
"[TARGET: SRF] SRF rallies 20%, hits 52-week high as Q1 net profit doubles to 99 crore",SRF,"SRF rallies 20%, hits 52-week high as Q1 net profit doubles to 99 crore",2,positive
[TARGET: RINL] RINL IPO will depend on market conditions: Steel Secretary,RINL,RINL IPO will depend on market conditions: Steel Secretary,1,neutral
[TARGET: Railway stocks] Railway stocks derail ahead of the budget; Wagon makers in focus,Railway stocks,Railway stocks derail ahead of the budget; Wagon makers in focus,0,negative
[TARGET: Brent] Brent dips toward $107 as ample supplies weigh,Brent,Brent dips toward $107 as ample supplies weigh,0,negative
"[TARGET: turmeric] Chilli, turmeric recover on fresh buying",turmeric,"Chilli, turmeric recover on fresh buying",2,positive
[TARGET: Lanco Infratech] Lanco Infratech Q3 loss widens to Rs 616.6 crore,Lanco Infratech,Lanco Infratech Q3 loss widens to Rs 616.6 crore,0,negative
[TARGET: SBI] Go for bigger names like SBI in public sector banks: IV Subramaniam,SBI,Go for bigger names like SBI in public sector banks: IV Subramaniam,2,positive
[TARGET: Banks] Banks tank as RBI moves to introduce new methodology for base rate calculation,Banks,Banks tank as RBI moves to introduce new methodology for base rate calculation,0,negative
[TARGET: India] India shines brightest among emerging markets,India,India shines brightest among emerging markets,2,positive
[TARGET: Microsoft] Microsoft is tuning its phones for India coverage,Microsoft,Microsoft is tuning its phones for India coverage,1,neutral
[TARGET: China central bank] China central bank seen ready to intervene again if offshore pushes yuan too far,China central bank,China central bank seen ready to intervene again if offshore pushes yuan too far,1,neutral
[TARGET: Biocon] Biocon Kiran Mazumdar-Shaw to receive 2014 Othmer Gold Medal,Biocon,Biocon Kiran Mazumdar-Shaw to receive 2014 Othmer Gold Medal,1,neutral
[TARGET: Yuan] Yuan depreciation may augur bad news for Indian exports,Yuan,Yuan depreciation may augur bad news for Indian exports,0,negative
[TARGET: IT stocks] Hold on to IT stocks: Deven Choksey,IT stocks,Hold on to IT stocks: Deven Choksey,1,neutral
"[TARGET: silver] Gold glitters to top Rs 32,000 mark on global cues; silver shines",silver,"Gold glitters to top Rs 32,000 mark on global cues; silver shines",2,positive
"[TARGET: Sebi] Wives, daughters chip in to rescue listed companies in compliance with Sebi new norm",Sebi,"Wives, daughters chip in to rescue listed companies in compliance with Sebi new norm",1,neutral
[TARGET: FTSE Rusnegative] FTSE Russell to launch transitional indexes to bring Chinese shares in global markets,FTSE Rusnegative,FTSE Russell to launch transitional indexes to bring Chinese shares in global markets,1,neutral
[TARGET: Novartis India] Novartis India Q1 net dips 28 per cent at Rs 26.98 crore,Novartis India,Novartis India Q1 net dips 28 per cent at Rs 26.98 crore,0,negative
[TARGET: Monsanto India] Monsanto India posts Rs 26 crore loss in September quarter,Monsanto India,Monsanto India posts Rs 26 crore loss in September quarter,0,negative
[TARGET: silver] Gold falls Rs 135 on global cues; silver ends steady,silver,Gold falls Rs 135 on global cues; silver ends steady,1,neutral
[TARGET: Aurobindo Pharma] Aurobindo Pharma's longer term trend turned down: Deepak Mohoni,Aurobindo Pharma,Aurobindo Pharma's longer term trend turned down: Deepak Mohoni,0,negative
[TARGET: Hindustan Media Ventures] Hindustan Media Ventures Q4 net profit up 20 per cent,Hindustan Media Ventures,Hindustan Media Ventures Q4 net profit up 20 per cent,2,positive
"[TARGET: Wipro] Wipro: Growth could be weak in FY15, too",Wipro,"Wipro: Growth could be weak in FY15, too",0,negative
[TARGET: CIL] CIL IPO in line with market expectations: Avinash Gorakshekar,CIL,CIL IPO in line with market expectations: Avinash Gorakshekar,1,neutral
[TARGET: Nintendo shares] Nintendo shares marked up 21% on smartphone gaming plan,Nintendo shares,Nintendo shares marked up 21% on smartphone gaming plan,2,positive
[TARGET: TCS] TCS shares slump over 9% post Q2 results; mcap down Rs 46K crore,TCS,TCS shares slump over 9% post Q2 results; mcap down Rs 46K crore,0,negative
[TARGET: Just Dial] Just Dial gains after Macquarie starts with 'outperform',Just Dial,Just Dial gains after Macquarie starts with 'outperform',2,positive
[TARGET: Airlines] Airlines tumble on Paris attack as Asia stocks retreat,Airlines,Airlines tumble on Paris attack as Asia stocks retreat,0,negative
"[TARGET: Claris Lifesciences] Claris Lifesciences is a good buy: G Chokkalingam, Equinomics Research & Advisory Pvt Ltd",Claris Lifesciences,"Claris Lifesciences is a good buy: G Chokkalingam, Equinomics Research & Advisory Pvt Ltd",2,positive
[TARGET: Lead futures] Lead futures soften 0.19% on sluggish demand,Lead futures,Lead futures soften 0.19% on sluggish demand,0,negative
"[TARGET: KR Choksey Securities] Consumption space would be largely favoured with the roll out of GST : Deven Choksey, KR Choksey Securities",KR Choksey Securities,"Consumption space would be largely favoured with the roll out of GST : Deven Choksey, KR Choksey Securities",1,neutral
[TARGET: TV Today Network] TV Today Network Q3 jumps 34.46 per cent to Rs 20.64 crore,TV Today Network,TV Today Network Q3 jumps 34.46 per cent to Rs 20.64 crore,2,positive
[TARGET: Nifty] 8000 on the Nifty is coming and coming pretty fast: Manish Sonthalia,Nifty,8000 on the Nifty is coming and coming pretty fast: Manish Sonthalia,1,neutral
[TARGET: Nasscom] R Chandrashekhar takes over as Nasscom President,Nasscom,R Chandrashekhar takes over as Nasscom President,1,neutral
[TARGET: market] No serious corrections expected in market: Ashwani Gujral,market,No serious corrections expected in market: Ashwani Gujral,1,neutral
[TARGET: CIL] CIL IPO priced ar Rs 245 per share,CIL,CIL IPO priced ar Rs 245 per share,1,neutral
[TARGET: RBL Bank] RBL Bank plans to launch IPO in next three quarters,RBL Bank,RBL Bank plans to launch IPO in next three quarters,1,neutral
[TARGET: Cardamom] Cardamom prices soften 0.34% on profit-booking,Cardamom,Cardamom prices soften 0.34% on profit-booking,0,negative
[TARGET: Fortis Healthcare] Fortis Healthcare to transfer land assets to REIT; stock down,Fortis Healthcare,Fortis Healthcare to transfer land assets to REIT; stock down,0,negative
"[TARGET: Geojit BNP Paribas Financial Services] Month on month sales numbers of auto sector have improved: Gaurang Shah, Geojit BNP Paribas Financial Services",Geojit BNP Paribas Financial Services,"Month on month sales numbers of auto sector have improved: Gaurang Shah, Geojit BNP Paribas Financial Services",1,neutral
[TARGET: Reliance Power] JP Chalasani quits Reliance Power to join Punj Lloyd,Reliance Power,JP Chalasani quits Reliance Power to join Punj Lloyd,1,neutral
[TARGET: OPEC] OPEC price plan may be the first step towards $70 oil floor,OPEC,OPEC price plan may be the first step towards $70 oil floor,2,positive
[TARGET: Diageo] Deutsche Bank and Diageo outperform weaker European stock markets,Diageo,Deutsche Bank and Diageo outperform weaker European stock markets,2,positive
"[TARGET: HDFC Bank] HDFC Bank misses estimates on provisions, Q1 net up 20%",HDFC Bank,"HDFC Bank misses estimates on provisions, Q1 net up 20%",2,positive
[TARGET: IIFL] Day trading guide by IIFL,IIFL,Day trading guide by IIFL,1,neutral
[TARGET: IndusInd Bank] Afrin Dia buys 13.4 lakh shares of IndusInd Bank,IndusInd Bank,Afrin Dia buys 13.4 lakh shares of IndusInd Bank,2,positive
"[TARGET: United Spirits] Exclusion from F&O, liquour ban in Kerala hurts United Spirits",United Spirits,"Exclusion from F&O, liquour ban in Kerala hurts United Spirits",0,negative
[TARGET: City Union Bank] City Union Bank H1 PAT rises 13.17%,City Union Bank,City Union Bank H1 PAT rises 13.17%,2,positive
[TARGET: KEC International] KEC International rallies on strong Q4 results,KEC International,KEC International rallies on strong Q4 results,2,positive
"[TARGET: Mecklai Financial] January 31, 2014: Mecklai Financial report on rupee",Mecklai Financial,"January 31, 2014: Mecklai Financial report on rupee",1,neutral
"[TARGET: OMCs] OMCs have not even matched the Nifty's performance: Vijay Bhambwani, BSPLindia.com",OMCs,"OMCs have not even matched the Nifty's performance: Vijay Bhambwani, BSPLindia.com",1,neutral
[TARGET: market] Use correction to re-enter market at lower levels: Analysts,market,Use correction to re-enter market at lower levels: Analysts,1,neutral
[TARGET: Commodities] Commodities may top stocks in futures turnover,Commodities,Commodities may top stocks in futures turnover,2,positive
[TARGET: Sebi] Sebi board to meet on Thursday; slew of reform measures on agenda,Sebi,Sebi board to meet on Thursday; slew of reform measures on agenda,1,neutral
"[TARGET: ICICIdirect.com] J&K Bank a good buy at current levels: Pankaj Pandey, ICICIdirect.com",ICICIdirect.com,"J&K Bank a good buy at current levels: Pankaj Pandey, ICICIdirect.com",1,neutral
[TARGET: Indiabulls Fin Services] Indiabulls Fin Services Q3 net drops 5.98 per cent to Rs 63.99 cr,Indiabulls Fin Services,Indiabulls Fin Services Q3 net drops 5.98 per cent to Rs 63.99 cr,0,negative
[TARGET: Reliance] Nita Ambani becomes first woman director on Reliance board,Reliance,Nita Ambani becomes first woman director on Reliance board,1,neutral
"[TARGET: Lakshmi Cotsyn] Lakshmi Cotsyn to gain from capacity expansion, retail push",Lakshmi Cotsyn,"Lakshmi Cotsyn to gain from capacity expansion, retail push",2,positive
"[TARGET: turmeric] Coriander, turmeric prices fall on sluggish demand",turmeric,"Coriander, turmeric prices fall on sluggish demand",0,negative
[TARGET: OMCs] Lower subsidy burden to boost OMCs growth,OMCs,Lower subsidy burden to boost OMCs growth,2,positive
"[TARGET: L&T] Q3 earnings: Idea Cellular, ONGC, BHEL, Biocon, L&T, Dr Reddy's",L&T,"Q3 earnings: Idea Cellular, ONGC, BHEL, Biocon, L&T, Dr Reddy's",1,neutral
"[TARGET: LKP Securities] Post RBI surprise, LKP Securities seven big ideas for next quarter",LKP Securities,"Post RBI surprise, LKP Securities seven big ideas for next quarter",1,neutral
[TARGET: Asia FX] Solid stocks lift Asia FX before Fed; won up on S&P upgrade,Asia FX,Solid stocks lift Asia FX before Fed; won up on S&P upgrade,2,positive
[TARGET: dollar] Rupee-dollar may move within 44.70-45.20 band,dollar,Rupee-dollar may move within 44.70-45.20 band,1,neutral
"[TARGET: Nifty] Pre-market: Nifty seen opening lower; Reliance Industries, Wipro eyed",Nifty,"Pre-market: Nifty seen opening lower; Reliance Industries, Wipro eyed",0,negative
