text,entity,headline,label,sentiment_str
[TARGET: Sensex] Sensex ends flat ahead of holiday,Sensex,Sensex ends flat ahead of holiday,1,neutral
[TARGET: Sensex] Why Sensex churn matters to investors,Sensex,Why Sensex churn matters to investors,1,neutral
[TARGET: Sebi] SCORES: Sebi's complaint redressal system,Sebi,SCORES: Sebi's complaint redressal system,1,neutral
[TARGET: Sebi] Exchanges prepared for volatility tomorrow: Sebi,Sebi,Exchanges prepared for volatility tomorrow: Sebi,1,neutral
[TARGET: Sebi] Sebi approves norms for research analysts,Sebi,Sebi approves norms for research analysts,1,neutral
[TARGET: Sebi] Sebi finalises norms for research analysts,Sebi,Sebi finalises norms for research analysts,1,neutral
[TARGET: Sebi] Sebi mulls pension fund for employees,Sebi,Sebi mulls pension fund for employees,1,neutral
[TARGET: Sebi] Sebi notifies norms for research analysts,Sebi,Sebi notifies norms for research analysts,1,neutral
[TARGET: Sebi] Sebi revamps secondary market advisory committee,Sebi,Sebi revamps secondary market advisory committee,1,neutral
[TARGET: Sebi] Sebi to discuss commodity market norms,Sebi,Sebi to discuss commodity market norms,1,neutral
[TARGET: Rupee] Rupee-dollar may move within 44.70-45.20 band,Rupee,Rupee-dollar may move within 44.70-45.20 band,1,neutral
[TARGET: dollar] Rupee-dollar may move within 44.70-45.20 band,dollar,Rupee-dollar may move within 44.70-45.20 band,1,neutral
[TARGET: Religare] Religare launches new trading portal,Religare,Religare launches new trading portal,1,neutral
[TARGET: Reliance Industries] Reliance Industries earnings: Five key takeaways,Reliance Industries,Reliance Industries earnings: Five key takeaways,1,neutral
[TARGET: Reliance] Neutral on Reliance: Kimeng Securities,Reliance,Neutral on Reliance: Kimeng Securities,1,neutral
[TARGET: Kimeng Securities] Neutral on Reliance: Kimeng Securities,Kimeng Securities,Neutral on Reliance: Kimeng Securities,1,neutral
[TARGET: Rajesh Exports] Rajesh Exports redeems $150-mn foreign bonds,Rajesh Exports,Rajesh Exports redeems $150-mn foreign bonds,1,neutral
[TARGET: Puma India] Puma India head Rajiv Mehta quits,Puma India,Puma India head Rajiv Mehta quits,1,neutral
[TARGET: Prabhat Dairy] Prabhat Dairy to list shares tomorrow,Prabhat Dairy,Prabhat Dairy to list shares tomorrow,1,neutral
[TARGET: PNC Infratech] PNC Infratech IPO to resume tomorrow,PNC Infratech,PNC Infratech IPO to resume tomorrow,1,neutral
[TARGET: Piramal Enterprises] Piramal Enterprises integrates realty finance businesses,Piramal Enterprises,Piramal Enterprises integrates realty finance businesses,1,neutral
[TARGET: Patni] Phaneesh Murthy appointed CEO of Patni,Patni,Phaneesh Murthy appointed CEO of Patni,1,neutral
[TARGET: OPEC] OPEC vs Shale: The big debate,OPEC,OPEC vs Shale: The big debate,1,neutral
[TARGET: Shale] OPEC vs Shale: The big debate,Shale,OPEC vs Shale: The big debate,1,neutral
[TARGET: ONGC] Sudhir Vasudeva selected to head ONGC,ONGC,Sudhir Vasudeva selected to head ONGC,1,neutral
[TARGET: Omaxe] Omaxe declares Bonus to public shareholders,Omaxe,Omaxe declares Bonus to public shareholders,1,neutral
[TARGET: Oilseeds] Oilseeds rule stable in listless trade,Oilseeds,Oilseeds rule stable in listless trade,1,neutral
[TARGET: oil] $50 oil is already here,oil,$50 oil is already here,1,neutral
[TARGET: NIIT] Downside risk to NIIT looks limited,NIIT,Downside risk to NIIT looks limited,1,neutral
[TARGET: Nifty] Credit Suisse trims Nifty earnings estimates,Nifty,Credit Suisse trims Nifty earnings estimates,0,negative
[TARGET: Credit Suisse] Credit Suisse trims Nifty earnings estimates,Credit Suisse,Credit Suisse trims Nifty earnings estimates,1,neutral
[TARGET: Nifty] Nifty to stay stock-specific: Mitesh Thacker,Nifty,Nifty to stay stock-specific: Mitesh Thacker,1,neutral
[TARGET: Nifty] Nifty witnessing sideways consolidation: Ashwani Gujral,Nifty,Nifty witnessing sideways consolidation: Ashwani Gujral,1,neutral
[TARGET: Nifty] Support for Nifty expected at 4700,Nifty,Support for Nifty expected at 4700,1,neutral
[TARGET: Networkplays] Networkplays CEO Ampreet Singh quits,Networkplays,Networkplays CEO Ampreet Singh quits,1,neutral
[TARGET: NBHC] NBHC appoints Vijay Kelkar as chairman,NBHC,NBHC appoints Vijay Kelkar as chairman,1,neutral
[TARGET: NBHC] Vijay Kelkar appointed chairman of NBHC,NBHC,Vijay Kelkar appointed chairman of NBHC,1,neutral
[TARGET: Morgan Stanley India] Morgan Stanley India head steps down,Morgan Stanley India,Morgan Stanley India head steps down,1,neutral
[TARGET: MM Auto Industries] MM Auto Industries withdraws IPO application,MM Auto Industries,MM Auto Industries withdraws IPO application,1,neutral
[TARGET: Mindtree] Mindtree co-founder Janakiraman Srinivasan quits,Mindtree,Mindtree co-founder Janakiraman Srinivasan quits,1,neutral
[TARGET: Micromax] Micromax plans Rs 426-crore IPO,Micromax,Micromax plans Rs 426-crore IPO,1,neutral
"[TARGET: Mecklai Financial] Mecklai Financial Report: November 07, 2014",Mecklai Financial,"Mecklai Financial Report: November 07, 2014",1,neutral
"[TARGET: Mecklai Financial] Mecklai Financial Report: September 11, 2014",Mecklai Financial,"Mecklai Financial Report: September 11, 2014",1,neutral
"[TARGET: Mecklai Financial] Mecklai Financial Report: September 26, 2014",Mecklai Financial,"Mecklai Financial Report: September 26, 2014",1,neutral
[TARGET: LIC] CVC disapproves Vijayan's extension in LIC,LIC,CVC disapproves Vijayan's extension in LIC,1,neutral
[TARGET: CVC] CVC disapproves Vijayan's extension in LIC,CVC,CVC disapproves Vijayan's extension in LIC,1,neutral
[TARGET: L&T Infotech] L&T Infotech eyeing stake in NCDEX,L&T Infotech,L&T Infotech eyeing stake in NCDEX,1,neutral
[TARGET: NCDEX] L&T Infotech eyeing stake in NCDEX,NCDEX,L&T Infotech eyeing stake in NCDEX,1,neutral
[TARGET: KPIT Cummins] Manisha Girotra joins KPIT Cummins board,KPIT Cummins,Manisha Girotra joins KPIT Cummins board,1,neutral
[TARGET: ITC] Takeaways from ITC results,ITC,Takeaways from ITC results,1,neutral
[TARGET: IOC] IOC Chairman Butola may get extension,IOC,IOC Chairman Butola may get extension,1,neutral
[TARGET: Infotech Enterprises] Infotech Enterprises rebrands itself as Cyient,Infotech Enterprises,Infotech Enterprises rebrands itself as Cyient,1,neutral
[TARGET: Cyient] Infotech Enterprises rebrands itself as Cyient,Cyient,Infotech Enterprises rebrands itself as Cyient,1,neutral
[TARGET: Infosys] Infosys Q3 earnings: Five takeaways,Infosys,Infosys Q3 earnings: Five takeaways,1,neutral
[TARGET: Infosys] Deepak Satwalekar retires from Infosys board,Infosys,Deepak Satwalekar retires from Infosys board,1,neutral
[TARGET: Infosys] Infosys Q4 FY14 results: 10 takeaways,Infosys,Infosys Q4 FY14 results: 10 takeaways,1,neutral
[TARGET: Infosys] Infosys: Headed for better quarterly numbers?,Infosys,Infosys: Headed for better quarterly numbers?,1,neutral
[TARGET: Infopark] Hrishikesh Nair appointed as Infopark CEO,Infopark,Hrishikesh Nair appointed as Infopark CEO,1,neutral
"[TARGET: IndiGo] Nine investment banks to bid for Rs 2,500 crore IndiGo IPO; to be the biggest ever in India's aviation industry",IndiGo,"Nine investment banks to bid for Rs 2,500 crore IndiGo IPO; to be the biggest ever in India's aviation industry",1,neutral
"[TARGET: investment banks] Nine investment banks to bid for Rs 2,500 crore IndiGo IPO; to be the biggest ever in India's aviation industry",investment banks,"Nine investment banks to bid for Rs 2,500 crore IndiGo IPO; to be the biggest ever in India's aviation industry",1,neutral
"[TARGET: aviation industry] Nine investment banks to bid for Rs 2,500 crore IndiGo IPO; to be the biggest ever in India's aviation industry",aviation industry,"Nine investment banks to bid for Rs 2,500 crore IndiGo IPO; to be the biggest ever in India's aviation industry",1,neutral
[TARGET: IndiGo] IndiGo to debut today on bourses,IndiGo,IndiGo to debut today on bourses,1,neutral
[TARGET: Indian cotton] Are Indian cotton prices a bubble?,Indian cotton,Are Indian cotton prices a bubble?,1,neutral
[TARGET: IIFL] Day trading guide by IIFL,IIFL,Day trading guide by IIFL,1,neutral
[TARGET: IDFC] Initiate trade on IDFC: Mitesh Thacker,IDFC,Initiate trade on IDFC: Mitesh Thacker,1,neutral
[TARGET: HSBC] HSBC holds oil at $60,HSBC,HSBC holds oil at $60,1,neutral
[TARGET: oil] HSBC holds oil at $60,oil,HSBC holds oil at $60,1,neutral
[TARGET: Hong Kong-Shanghai stock] Hong Kong-Shanghai stock link officially opens,Hong Kong-Shanghai stock,Hong Kong-Shanghai stock link officially opens,1,neutral
[TARGET: Hong Kong stocks] Hong Kong stocks flat by lunch,Hong Kong stocks,Hong Kong stocks flat by lunch,1,neutral
[TARGET: HeidelbergCement India] HeidelbergCement India CEO Ashish Guha quits,HeidelbergCement India,HeidelbergCement India CEO Ashish Guha quits,1,neutral
[TARGET: Haldia Petrochemicals] Partha Chatterjee becomes Haldia Petrochemicals Chairman,Haldia Petrochemicals,Partha Chatterjee becomes Haldia Petrochemicals Chairman,1,neutral
[TARGET: Gur] Gur closes steady in thin trade,Gur,Gur closes steady in thin trade,1,neutral
[TARGET: Gur] Gur ends flat in thin trade,Gur,Gur ends flat in thin trade,1,neutral
[TARGET: Gur] Gur settles quiet in thin trade,Gur,Gur settles quiet in thin trade,1,neutral
[TARGET: GMR] Two Senior GMR executives quit,GMR,Two Senior GMR executives quit,1,neutral
[TARGET: foodgrain] Mixed trend prevails in foodgrain market,foodgrain,Mixed trend prevails in foodgrain market,1,neutral
[TARGET: foodgrain] No change in foodgrain prices,foodgrain,No change in foodgrain prices,1,neutral
[TARGET: European stock markets] European stock markets steady at open,European stock markets,European stock markets steady at open,1,neutral
[TARGET: European shares] European shares stabilise after Portugal-led rout,European shares,European shares stabilise after Portugal-led rout,1,neutral
[TARGET: EUR/USD] Interim resistance for EUR/USD around $1.3840,EUR/USD,Interim resistance for EUR/USD around $1.3840,1,neutral
[TARGET: Edelweiss] Day trading guide by Edelweiss,Edelweiss,Day trading guide by Edelweiss,1,neutral
[TARGET: Dollar] Dollar mixed in Asia trading,Dollar,Dollar mixed in Asia trading,1,neutral
[TARGET: Deutsche MF] Deutsche MF launches inflation-indexed bond fund,Deutsche MF,Deutsche MF launches inflation-indexed bond fund,1,neutral
[TARGET: commodity futures] Benefits of trading in commodity futures,commodity futures,Benefits of trading in commodity futures,1,neutral
[TARGET: commodities] Mixed trend prevails at commodities market,commodities,Mixed trend prevails at commodities market,1,neutral
[TARGET: Coffee Day] Coffee Day to list shares tomorrow,Coffee Day,Coffee Day to list shares tomorrow,1,neutral
[TARGET: Ceat] Anant Goenka promoted as Ceat MD,Ceat,Anant Goenka promoted as Ceat MD,1,neutral
[TARGET: Cairn India] Sundeep Bhandari resigns from Cairn India,Cairn India,Sundeep Bhandari resigns from Cairn India,1,neutral
[TARGET: BSE200] FIIs outpace domestic investors in BSE200,BSE200,FIIs outpace domestic investors in BSE200,1,neutral
[TARGET: BSE] BSE revises equity transaction charges,BSE,BSE revises equity transaction charges,1,neutral
[TARGET: BSE 500] 38 companies in the BSE 500 have paid more than 25 per cent of their net profit as dividend,BSE 500,38 companies in the BSE 500 have paid more than 25 per cent of their net profit as dividend,1,neutral
[TARGET: Broking firms] Broking firms revive expansion plans,Broking firms,Broking firms revive expansion plans,1,neutral
[TARGET: Bond] Bond yields little changed; consolidation seen,Bond,Bond yields little changed; consolidation seen,1,neutral
[TARGET: Bond] Bond yields steady; auction results awaited,Bond,Bond yields steady; auction results awaited,1,neutral
[TARGET: Bond] Bond yields steady; seen dropping later,Bond,Bond yields steady; seen dropping later,1,neutral
[TARGET: Biocon] Biocon marketing head Rakesh Bamzai quits,Biocon,Biocon marketing head Rakesh Bamzai quits,1,neutral
[TARGET: Financial Tech] Financial Tech Bahrain arm starts ops,Financial Tech,Financial Tech Bahrain arm starts ops,1,neutral
[TARGET: Asian stocks] Asian stocks mixed after holiday weekend,Asian stocks,Asian stocks mixed after holiday weekend,1,neutral
[TARGET: Asian market] Asian markets: Tokyo stocks open flat,Asian market,Asian markets: Tokyo stocks open flat,1,neutral
[TARGET: Tokyo stocks] Asian markets: Tokyo stocks open flat,Tokyo stocks,Asian markets: Tokyo stocks open flat,1,neutral
[TARGET: Asia stocks] Asia stocks sideswiped by Wall Street,Asia stocks,Asia stocks sideswiped by Wall Street,1,neutral
[TARGET: Apple Inc] Apple Inc eyes yen-denominated bond,Apple Inc,Apple Inc eyes yen-denominated bond,1,neutral
"[TARGET: Apple] Apple shareholders, do not panic",Apple,"Apple shareholders, do not panic",1,neutral
[TARGET: Airtel] Airtel's enterprise head quits,Airtel,Airtel's enterprise head quits,1,neutral
[TARGET: Adecco India] Adecco India head Sudhakar Balakrishnan quits,Adecco India,Adecco India head Sudhakar Balakrishnan quits,1,neutral
[TARGET: molasses] Maharashtra allows molasses export,molasses,Maharashtra allows molasses export,1,neutral
[TARGET: ECB] ECB's bond buying plan: What's next,ECB,ECB's bond buying plan: What's next,1,neutral
[TARGET: Sensex] Looking into the future of Sensex,Sensex,Looking into the future of Sensex,1,neutral
[TARGET: Market] Market remains stock specific: Mitesh Thacker,Market,Market remains stock specific: Mitesh Thacker,1,neutral
[TARGET: capital goods] Monsoon key to capital goods demand,capital goods,Monsoon key to capital goods demand,1,neutral
[TARGET: IT sector] Overweight on IT sector: BP Singh,IT sector,Overweight on IT sector: BP Singh,1,neutral
"[TARGET: Rate-sensitive stocks] Rate-sensitive stocks rally, but worries stay",Rate-sensitive stocks,"Rate-sensitive stocks rally, but worries stay",2,positive
[TARGET: IT names] Retain big IT names: Mehraboon Irani,IT names,Retain big IT names: Mehraboon Irani,1,neutral
[TARGET: tech stocks] Why tech stocks are trending again,tech stocks,Why tech stocks are trending again,1,neutral
[TARGET: Nifty] Will the Nifty start moving upward?,Nifty,Will the Nifty start moving upward?,1,neutral
[TARGET: Alibaba] Alibaba symbol of China new technology giants,Alibaba,Alibaba symbol of China new technology giants,1,neutral
[TARGET: crude] Ample crude supplies until mid-2016: IEA chief,crude,Ample crude supplies until mid-2016: IEA chief,1,neutral
[TARGET: IEA] Ample crude supplies until mid-2016: IEA chief,IEA,Ample crude supplies until mid-2016: IEA chief,1,neutral
[TARGET: Maruti] Are Maruti royalty payouts to Suzuki 'extortive'?,Maruti,Are Maruti royalty payouts to Suzuki 'extortive'?,1,neutral
[TARGET: Suzuki] Are Maruti royalty payouts to Suzuki 'extortive'?,Suzuki,Are Maruti royalty payouts to Suzuki 'extortive'?,1,neutral
[TARGET: Tata sons] Arun Gandhi says farewell to Tata sons,Tata sons,Arun Gandhi says farewell to Tata sons,1,neutral
[TARGET: Ashoka Buildcon] Ashoka Buildcon plans Rs. 225 cr IPO,Ashoka Buildcon,Ashoka Buildcon plans Rs. 225 cr IPO,1,neutral
[TARGET: Asia shares] Asia shares waver in Wall Street shadow,Asia shares,Asia shares waver in Wall Street shadow,1,neutral
[TARGET: Wall Street] Asia shares waver in Wall Street shadow,Wall Street,Asia shares waver in Wall Street shadow,1,neutral
[TARGET: Asian markets] Asian markets flat after holiday-thinned US session,Asian markets,Asian markets flat after holiday-thinned US session,1,neutral
[TARGET: Axeon] Axeon appoints ex-Peugeot India boss Rajesh Nellore,Axeon,Axeon appoints ex-Peugeot India boss Rajesh Nellore,1,neutral
[TARGET: Peugeot India] Axeon appoints ex-Peugeot India boss Rajesh Nellore,Peugeot India,Axeon appoints ex-Peugeot India boss Rajesh Nellore,1,neutral
[TARGET: Bajaj Auto Motorcycles] Bajaj Auto Motorcycles president K Srinivas quits,Bajaj Auto Motorcycles,Bajaj Auto Motorcycles president K Srinivas quits,1,neutral
